scenario,month,inflow,outflow
436,8,15026.354578166765,11540.340576130533
436,9,11915.368161133892,7136.96448251189
436,10,17475.31739886599,8643.089940955171
436,11,10807.507047244975,10434.239672055188
437,0,15295.464142380897,9464.69726851941
437,1,13587.313324276443,12591.675223643702
437,2,10174.016416173972,10483.198297659677
437,3,14166.02318128987,10159.421223269655
437,4,14996.7770834945,10509.290533949468
437,5,9598.676640090916,8192.67290673279
437,6,14510.67181617477,11204.005985367065
437,7,14425.191380358714,11141.415730413186
437,8,13473.081339939166,10644.482945328793
437,9,16550.696158437997,10380.269216583372
437,10,13229.407291601578,10533.722831586801
437,11,16337.333588939744,10700.980305416553
438,0,12147.98460851739,8520.618480534224
438,1,15875.219289982719,11296.578401602022
438,2,12286.396296231638,9246.192576543594
438,3,15896.487678877646,9596.91367878561
438,4,14805.19269578277,9751.644947241126
438,5,16331.02668041683,10746.196476925878
438,6,12281.477132769356,10313.740424726613
438,7,17236.741537191676,9559.192988674407
438,8,13723.85359821614,8583.84508887519
438,9,11171.493045281924,11136.814188993634
438,10,16511.344408483248,7168.723408780789
438,11,16051.37816228954,8664.297235648053
439,0,17853.86010941935,11199.217216188417
439,1,14978.06315530374,10067.143139691187
439,2,14948.269634322032,10280.753776971924
439,3,14130.819521086292,7395.3319379864115
439,4,16366.723485099754,11523.730649673107
439,5,11115.237028087111,8202.541620734799
439,6,9453.74216851178,11463.837547624811
439,7,16013.454230886615,11161.991124194883
439,8,18501.67062246204,9901.439262134156
439,9,16306.037357361569,10459.005033423287
439,10,14114.672705952878,8982.301808509375
439,11,13982.31664374167,10478.070135232803
440,0,13485.728074580078,7663.802689672775
440,1,13226.172171461561,10621.37746612056
440,2,15162.691012099076,9769.04891254724
440,3,14295.107096807302,9286.639881709141
440,4,8492.064124336152,9036.983308554263
440,5,12836.444304651415,9411.626536242471
440,6,10812.384238422004,8413.111519466433
440,7,7752.930569175596,10149.66942335576
440,8,16352.792298063941,7417.039801086672
440,9,19057.65835478322,8383.76295608915
440,10,10892.856379960236,10279.12707045209
440,11,15455.079676339908,11328.484029518173
441,0,9085.040150219495,10635.67043360142
441,1,14056.600465310892,9765.66690052154
441,2,13237.9467014714,10107.261633600754
441,3,15890.346326673067,8379.270787452788
441,4,14542.628560288673,8598.8540786786
441,5,8020.554726382772,11773.327310732362
441,6,11009.220687882544,10274.55143619754
441,7,14840.776240476465,8325.271251156088
441,8,12103.866199518452,10865.525777261413
441,9,14036.750533909635,9310.938716355327
441,10,15227.296939691347,8252.049250937478
441,11,10623.113935989019,9832.775227019025
442,0,15592.439553656406,8753.16422982874
442,1,12371.244096634755,7208.371729757336
442,2,12819.410185765755,9963.348306640073
442,3,10372.60617272224,9110.510907344455
442,4,10677.541317505287,9504.717331897384
442,5,16827.763203565602,11644.87505569236
442,6,9854.16844254988,11214.258986232482
442,7,17007.05272010101,8939.102334528774
442,8,11516.734303966088,8556.235562532609
442,9,15132.278930320912,10737.397674359363
442,10,15971.80318893134,9056.447272468762
442,11,15761.422126142714,10628.10655991831
443,0,15742.946701373503,10888.382308280849
443,1,8112.658266688458,10773.337653721162
443,2,13304.289677902087,9512.879169352429
443,3,11933.906698792141,10282.358125474642
443,4,9213.195011128262,11203.688189427125
443,5,14888.581621671796,8470.15495909868
443,6,14467.045683145767,9318.602287249356
443,7,7119.397335934321,8060.9241881489415
443,8,13936.75717816024,10542.256534374048
443,9,14396.651196319915,9775.836828789023
443,10,9892.085354769295,11490.439184688435
443,11,12747.470517098489,7422.947379320362
444,0,12194.896453186613,9512.037656997401
444,1,16241.505743642083,9870.23466296598
444,2,13375.807744572172,10795.852038488925
444,3,10809.215820973383,10386.523313962442
444,4,15971.444866676506,10266.781882495015
444,5,12329.72327090894,8425.57195143684
444,6,12134.664866896688,6736.106118645536
444,7,15917.756389006718,10688.20637423974
444,8,14204.383512176852,8950.114712894825
444,9,13844.729336563714,9314.08714266489
444,10,12119.746466558643,10962.661245915664
444,11,12133.952650368215,11046.058573040498
445,0,9468.011321982684,12011.429198882839
445,1,7016.4040154617,11330.789519461221
445,2,10686.25316259976,7407.2814518398545
445,3,10687.184799668237,10141.655040286236
445,4,13688.317645820149,11340.98963436428
445,5,11883.523100083714,9532.883730355432
445,6,12654.935213637305,8084.193181290342
445,7,14376.48038281834,8810.204206545368
445,8,13351.51280400121,11198.8662339285
445,9,13233.89683741383,10029.502010241213
445,10,14251.524973611773,10429.832821374563
445,11,16289.176348006653,8433.717454719537
446,0,12109.629118698218,8726.47096156666
446,1,15119.644878792958,9249.401941879642
446,2,15829.903981766327,9948.515638697878
446,3,14965.735167505234,11017.612725106665
446,4,12567.142241474265,8934.658326956956
446,5,14733.670003522619,11543.447884761428
446,6,14896.28663373686,10092.724208579833
446,7,12868.232959271863,9470.355114148244
446,8,6021.107720789926,8395.6400891105
446,9,13697.492193839174,9318.192405132315
446,10,17419.062892393613,10753.638930420982
446,11,14432.76821373562,8585.428328791008
447,0,8612.262782654638,8972.187745083957
447,1,12653.043386542224,8579.573943155625
447,2,9393.629725197708,10512.525105661472
447,3,9991.02139297958,8395.04395875836
447,4,14839.832214465432,11680.398794170054
447,5,9520.01313408566,10213.853739214803
447,6,9737.916020198927,8492.009694972921
447,7,10506.00275864547,8528.976757488363
447,8,13994.825613744706,8362.390718407165
447,9,18207.434293758208,11869.649936004116
447,10,13964.302031044635,8508.40444188603
447,11,7725.038864371703,10433.240619719716
448,0,13101.058836886237,7732.40249435875
448,1,13911.494243791343,7614.824660051999
448,2,14945.264788000848,11536.98732673106
448,3,14878.172179691774,8361.525477307046
448,4,16943.099307787284,12335.542707658278
448,5,13379.543529196457,8294.193681648438
448,6,14448.147624964078,9884.820972980864
448,7,13091.872865384177,9037.698113622288
448,8,10298.83222202286,10981.456782970874
448,9,13779.723700451621,9057.392832342832
448,10,12232.045825944084,10603.014282328284
448,11,15238.788609314211,11448.080303713758
449,0,10978.341309236095,8358.033672661975
449,1,12149.49626026432,8878.46465601699
449,2,15218.998784179086,10167.341235616692
449,3,12706.872001979717,10984.801234552922
449,4,13612.576851111462,10114.330457165166
449,5,18953.293051184482,10387.440821221844
449,6,10326.215195582268,8302.184744685499
449,7,14015.881469564958,9614.209791653102
449,8,16589.68404994045,7658.42210906537
449,9,10145.57369701725,11426.37724000587
449,10,8606.780918604647,10809.354655338479
449,11,11206.551580302277,9565.189703786136
450,0,15085.332293879366,7479.484355337398
450,1,7876.798795416887,9030.623635872736
450,2,12449.688903615532,9030.917908296662
450,3,13263.244171992501,11580.880204382122
450,4,15282.30984666701,9667.488363040335
450,5,11848.834747310422,6668.755238970926
450,6,13320.506664266639,10021.730557099312
450,7,13474.378102990624,10294.013723411237
450,8,13500.746657291413,9897.127640531591
450,9,10510.84452934602,7990.11684312635
450,10,11698.716244013738,9803.473126172288
450,11,15415.243481117,11294.631148412216
451,0,14264.10106640811,8845.565248063926
451,1,13111.441863026925,8402.92134496985
451,2,13523.687486165332,8367.290712068585
451,3,13414.393904272249,10439.752889939115
451,4,13208.59846483794,9904.948628066326
451,5,13315.214305018297,5561.960364294011
451,6,8127.253244724371,10262.44164529162
451,7,17942.855537754676,10791.12982100698
451,8,12215.184269081747,11105.059448580614
451,9,14576.706560055178,8575.889718742897
451,10,18091.052833796493,9594.54706972593
451,11,20292.708327242846,9845.743489517585
452,0,13790.712691355258,10217.90190285016
452,1,9561.705973230535,7327.917589069843
452,2,10916.760907739383,9491.89328644707
452,3,15166.055935860617,11477.836861545864
452,4,13752.201446101035,8365.203942861113
452,5,16911.389880012728,10923.930034424213
452,6,14246.908479575668,8888.767701844678
452,7,9453.259753375985,9767.47502985416
452,8,15001.239802859869,9080.478590465726
452,9,8345.92286052683,8462.396221682788
452,10,17480.450370250146,8417.731142869778
452,11,14022.382549714865,10037.297144116921
453,0,13359.990746957526,10152.474761045916
453,1,13673.81874558466,9962.707009664631
453,2,14719.08729089682,7632.026374505704
453,3,11179.255916001373,9307.682555018171
453,4,15766.60128819592,10089.7390499056
453,5,17503.124917745357,10140.205090441541
453,6,11706.828751372315,8037.400918484056
453,7,14067.140622340912,8449.303447832037
453,8,10969.035353208605,8993.881561723192
453,9,17100.710972893976,9215.321675817562
453,10,8775.475754152538,12012.844506748806
453,11,12399.142864233083,12657.341438911415
454,0,8263.111043950601,6933.121700673415
454,1,10818.055022611847,7245.83022071535
454,2,12493.494345023912,10682.971748647256
454,3,10573.138653096396,9856.495208853603
454,4,14272.952142051457,9474.92842717196
454,5,11324.443590425873,8851.21350357212
454,6,12489.51472190476,9237.621030427703
454,7,10981.931019594433,10181.994977175675
454,8,12301.294858856076,8002.873299542052
454,9,11628.45668487612,10172.40713123879
454,10,14764.294850853703,7237.627865246233
454,11,13209.51318418434,8207.948757325612
455,0,15839.349135136084,9512.734792055953
455,1,11730.74820215919,8946.822574072457
455,2,15844.602129570965,8747.856809682813
455,3,12902.142073081142,8891.489855943271
455,4,16222.001652740948,9304.298714866043
455,5,10183.89112541833,10205.952578161416
455,6,15989.801811133668,8737.08175476455
455,7,14732.276136208122,10787.234796825393
455,8,13444.293165435285,9063.72303081832
455,9,16046.33235238844,11817.993595174044
455,10,10728.13801912404,8764.479647152377
455,11,10214.127467031982,12065.529423444257
456,0,13562.547690107021,7465.001877128781
456,1,11307.368450322034,9577.612245624554
456,2,13214.570752265472,9810.063049300143
456,3,11037.408010684112,11431.080981118957
456,4,8647.61115428247,9043.739698526664
456,5,10897.76633822001,8409.003640640807
456,6,16548.436439181965,9568.900118923699
456,7,16452.268279362503,10687.477102287601
456,8,16463.785262112702,9155.683467044702
456,9,15548.298410816986,8567.898981828916
456,10,19606.025157520307,9030.978881345525
456,11,19272.69924401361,8930.571535123505
457,0,10366.46157076536,12080.291863987803
457,1,11234.113829217064,9429.360322122098
457,2,12591.210122896351,9738.126266538991
457,3,11864.147772097063,8549.549281863166
457,4,13511.306461817883,10312.06284367802
457,5,13516.35678442027,7422.547798962449
457,6,15182.41334750241,10524.394302419729
457,7,13244.674549791262,8920.360999674185
457,8,14133.50629478728,9452.033720715812
457,9,8269.20232294115,7960.816306427414
457,10,19841.309267249286,8254.972275571257
457,11,10915.503593757403,10314.843878178817
458,0,14604.80669385101,10961.457459786401
458,1,12150.863390687153,8814.312751364207
458,2,14575.010416673545,8427.367099419285
458,3,14881.362159637376,8064.823273475875
458,4,10708.641060340615,10533.058885579881
458,5,14645.393309348567,9969.48310545202
458,6,16019.667750207831,9609.883294771302
458,7,13030.643529953843,10112.25101023306
458,8,12068.565029394087,10150.201437678115
458,9,13639.1062140571,9210.275968771946
458,10,14756.095182339763,7270.361732281722
458,11,12470.025070182675,8489.019493859683
459,0,15887.341912906579,9834.243766644706
459,1,17824.015700154087,8275.609093948497
459,2,16952.56758408929,10286.663672986702
459,3,10712.631520891839,10115.772392522398
459,4,10339.009017411812,8839.223399042781
459,5,7754.417875736057,9767.73920099984
459,6,11829.956524162242,10008.087404192149
459,7,19262.125670582576,9776.231877036524
459,8,11974.909034449898,9085.321389261839
459,9,10946.841476906357,10644.880856410555
459,10,11503.13800501157,11418.579244816985
459,11,15764.325858749806,10301.169054514943
460,0,11872.861102058267,9490.173250377964
460,1,12214.106560657885,10339.595699471516
460,2,12911.467103447301,10858.263472309516
460,3,11487.208018503286,11627.193579584473
460,4,10121.246939117294,7902.609303288511
460,5,13517.638644370196,8635.106629382803
460,6,15721.81449212614,9849.290714670893
460,7,15349.686113227623,9632.490781798968
460,8,16609.526428135843,9563.209029058311
460,9,10852.894120519468,10197.797261271447
460,10,18875.308752012443,10257.161281745255
460,11,12062.2442098318,10456.888092060803
461,0,16878.54126646787,8448.534459974795
461,1,11106.31913276001,8882.977385100145
461,2,10853.368873172392,7157.379464162641
461,3,13242.903975932037,9606.347014785637
461,4,13911.890299339982,11704.050799349352
461,5,12050.198048941871,10698.34502018442
461,6,12322.448016369914,9191.190444253123
461,7,17457.47461453323,9032.478314171274
461,8,15887.312005179676,9282.409995075326
461,9,11447.6146587478,10958.216161270144
461,10,14898.600146442644,10185.649515385685
461,11,14329.50731991252,10979.37826707073
462,0,9625.406796469406,9073.414016317405
462,1,13305.329421098864,8737.927982741763
462,2,14897.656134530172,11176.23944591558
462,3,17656.858997216015,7004.630962272106
462,4,13007.14969163332,9602.15179758117
462,5,12431.702505112067,11344.4199829219
462,6,14929.6165469733,7838.173045792749
462,7,11114.351814400236,10048.742320035475
462,8,14975.753128605878,10644.449640467483
462,9,16400.48928305837,12048.886108321603
462,10,17474.95242118873,9507.067969708676
462,11,10237.857286907889,8189.2304115453635
463,0,9021.897405284562,8762.857923816338
463,1,8445.92567260757,10701.407020043302
463,2,14228.982069473755,9658.106622718591
463,3,15224.867747025442,12266.263858646333
463,4,14890.109711056499,10284.560179919878
463,5,17636.87442794215,10211.235242426199
463,6,11912.917716468119,9151.718683881627
463,7,10054.249415972889,10486.454442122573
463,8,15315.743875838856,10145.137065177532
463,9,16705.399016963314,8703.776834427792
463,10,14522.335104378444,9429.628211351104
463,11,11772.09960666958,9595.88248836745
464,0,12239.242775200548,8021.144722811172
464,1,16049.849305409847,6343.888311927908
464,2,10865.808320712633,10452.820882361477
464,3,12300.098548228849,12267.320507011935
464,4,12320.446054175245,9400.424569533103
464,5,17018.33989764789,8723.070633774014
464,6,8594.489244147993,10241.423749716561
464,7,15033.355781139746,10901.973879327215
464,8,12336.473405734907,8187.027976986241
464,9,13403.444616572277,9052.539982665103
464,10,14906.356576836068,8802.162754597288
464,11,12305.936864015966,11906.50845966665
465,0,11795.12244209871,9667.965220039188
465,1,14934.280459865888,9581.731333736072
465,2,10767.71772054741,9186.901741441516
465,3,16627.679559379532,12075.548990074178
465,4,8357.73044308422,10233.635472514785
465,5,15609.21348611871,10719.040005067509
465,6,14359.328996783352,9087.915581535408
465,7,14013.111800474248,8518.594738456195
465,8,15551.783597965103,7205.971173873488
465,9,18316.474638496897,9848.54620715355
465,10,17002.5907885127,9507.208654012044
465,11,14441.362176234838,8578.196411858797
466,0,11158.341857809683,9340.78029977964
466,1,14504.020009156682,9203.33704901729
466,2,10245.689549192488,10562.952668136586
466,3,8437.06011565589,10556.84449218755
466,4,11017.805619051487,8714.258713339206
466,5,14024.58175051211,8890.485480350028
466,6,8923.19030669667,9585.489030002012
466,7,12161.649032331674,8783.74032983926
466,8,16718.34060369722,8968.457702062487
466,9,14117.9989074774,8796.418895131304
466,10,14224.532321813518,11103.903028724471
466,11,12277.597121103954,7694.992214280808
467,0,8789.324158264291,9880.71277811825
467,1,12780.648305919549,11267.324120354646
467,2,14240.2307971828,10296.47615228614
467,3,13563.011383214734,13512.218037931387
467,4,9724.162426914687,7346.597054897265
467,5,10261.658807871627,10628.06120906921
467,6,10775.256554198488,11013.47993452389
467,7,13611.832734225998,9318.66636735064
467,8,12045.092794004247,8904.282250188477
467,9,12143.738666282932,8210.234153123747
467,10,12630.347482662739,10090.323167704059
467,11,12504.545640346632,8840.943647970773
468,0,12354.67614701115,11686.187309219908
468,1,6806.685157805361,9785.133328125803
468,2,15106.29725864546,9921.163760573958
468,3,13004.86812389322,8498.433753869278
468,4,16224.351354592747,9735.69855536399
468,5,13690.630129958288,10540.131085881952
468,6,12496.062416357154,8082.382666376887
468,7,13103.266449391771,7811.607872919361
468,8,14986.156761726766,9812.622475163387
468,9,12334.520434890926,9843.282982239789
468,10,12004.81398360523,8819.833276885216
468,11,8843.142432116438,9183.482371335842
469,0,13207.480853266907,7889.718826739558
469,1,11930.268487021214,9615.391889203227
469,2,14459.82606507181,8468.955989015469
469,3,6915.152106689559,9064.896641374959
469,4,9435.643370178002,10453.368772630332
469,5,12679.652764705319,9948.770205868253
469,6,9212.038362228883,9231.413538147763
469,7,16723.69369503391,8857.328344300435
469,8,17192.173110332587,8341.475369336375
469,9,11082.701745592474,10531.503980915015
469,10,15311.501542850883,10018.174032295858
469,11,10166.044158839803,9543.01170329932
470,0,12887.314149616026,11150.442193815661
470,1,10716.586824884269,9840.860362735304
470,2,16552.316212620808,10151.802194968917
470,3,12940.286961682243,12311.247203153445
470,4,16781.03198110973,9348.796460865093
470,5,12846.122217032775,9505.715762637115
470,6,9886.785804423796,9423.339124452374
470,7,9893.449546876904,9470.385804288344
470,8,8766.80064043698,7442.462796223759
470,9,10868.114129693748,9302.87787294654
470,10,12908.139443552956,8895.583197939508
470,11,15532.097463866388,10509.142467196365
471,0,13534.345040763903,8587.254691905287
471,1,16493.94840150145,8942.127968935216
471,2,13018.226901577511,10003.124101475027
471,3,12853.466393768045,10927.79944082459
471,4,11062.423130765681,9158.530100210419
471,5,12790.960408898292,8478.073164850837
471,6,14981.269272518584,10161.417906705778
471,7,9981.95151322262,9599.720964385877
471,8,16409.797251240758,9585.183455832457
471,9,17334.258904047056,9569.275285657634
471,10,10913.066802634876,9346.948255620431
471,11,14844.499608510821,9783.264073040284
472,0,12519.904496663246,8861.788151889652
472,1,12373.535170303481,10089.313086708462
472,2,11414.85645455865,9329.178527697013
472,3,14974.789593185218,9698.02645254417
472,4,11365.513534135513,8821.20832070428
472,5,18615.430772477157,9989.389595436376
472,6,13983.709840249227,8236.035167920912
472,7,11937.363880965615,11937.75256661914
472,8,8473.988762942074,8200.287862152729
472,9,17354.861251893908,11590.402690070807
472,10,10423.05938271067,11448.18644992025
472,11,15306.654133301972,10758.966114357361
473,0,16339.28391788231,9976.669035689194
473,1,15175.83902698813,6138.121977418296
473,2,9647.658702817294,12024.826314114587
473,3,12093.308179256466,11627.18723479693
473,4,13521.191227496362,7848.837612560586
473,5,9288.732767010088,9955.16337706649
473,6,13887.665486273616,10549.361204102945
473,7,13225.18619612765,11080.299706534925
473,8,10807.053682489814,7033.535419482114
473,9,15331.129064726438,10208.109032369028
473,10,16240.78530855598,9435.135578056308
473,11,11366.79715872177,10909.917296184636
474,0,9826.957175621032,7259.401578098868
474,1,11851.963763220872,8806.929038551518
474,2,7533.219248281822,7782.852689713789
474,3,12399.62520358787,10713.227234136499
474,4,14876.548097436895,10056.546830911435
474,5,16623.66093639814,9349.58539190389
474,6,14570.214115252207,8052.677894285728
474,7,11707.532834961698,8452.954675369452
474,8,11329.073632953463,8359.605620671398
474,9,14318.317091846502,9749.818758077217
474,10,16361.364418025356,12506.845974257558
474,11,11918.759882232891,9852.188995528462
475,0,11601.80987412625,10222.301648225683
475,1,8763.623880119007,10601.302022003885
475,2,12108.811507413742,10401.851290632956
475,3,11744.279214180384,9539.30066467773
475,4,9157.932551117701,9194.542721838392
475,5,11970.328947839707,12558.024909626689
475,6,16080.103388884972,11047.374653724168
475,7,15700.976430292983,8526.798372605379
475,8,10016.246255390624,11836.413753277564
475,9,9153.59204510412,9265.714154173314
475,10,14448.158422811603,10468.49730693928
475,11,13265.190716663024,8319.832178215687
476,0,8399.273563284101,10727.125036264282
476,1,9521.742140392253,8567.443769604342
476,2,13082.214916522735,11562.42879729229
476,3,13109.938478699423,9916.956376018567
476,4,12905.611637184022,9613.546895378788
476,5,12503.291365359717,11522.867000621558
476,6,11231.874179784663,9559.230966356743
476,7,13825.101723818756,10137.845007981017
476,8,15153.15627719309,10203.25534206317
476,9,12076.35189022733,10610.799122151906
476,10,15432.214691016196,10712.857631593415
476,11,13805.921929885064,9503.530788400742
477,0,11799.021065740211,9551.818045026215
477,1,16114.553603874507,7433.904804812315
477,2,10995.053608101276,8549.344577030304
477,3,12019.350062506279,9768.672446657067
477,4,17149.138890753653,8553.445559469686
477,5,11430.705901943258,9791.782366293171
477,6,14813.099147758203,8502.628256085143
477,7,11492.203865849995,9707.145210843137
477,8,14753.796767984788,9649.943534009348
477,9,17120.494977315924,8270.923392366045
477,10,13096.832476867257,8541.875367865381
477,11,16140.411688155347,9209.29591933261
478,0,13517.692714634863,10099.834640939898
478,1,14419.913244286085,9716.287313045084
478,2,12516.207320412957,8738.522470499076
478,3,12279.216025456779,10300.31715545406
478,4,9923.395262743798,8142.231587732264
478,5,13523.462381608373,12726.82514721829
478,6,11598.91875300883,8489.069233747097
478,7,11328.767374329804,11245.559776816166
478,8,11934.35189639819,9886.915842097596
478,9,15983.654971472553,8412.08469448256
478,10,10058.00804733242,10404.706611706872
478,11,16366.827058629031,9110.88034409082
479,0,13384.488325176555,12059.236083790394
479,1,11374.812410579507,8848.361416862661
479,2,12359.387646775333,8798.01033274276
479,3,8230.316377829757,9589.82682751333
479,4,13772.334219716215,9178.242812697707
479,5,14246.366952272958,10602.562558683036
479,6,13667.474186835414,10959.793305207044
479,7,13373.229930821864,10729.383987734516
479,8,12036.084631784184,11739.44607597551
479,9,13285.237174822465,10604.943029332666
479,10,13405.139144991681,8139.547401119617
479,11,14197.297113483037,10153.171705825866
480,0,15324.32104562194,11577.073338484552
480,1,9742.865006053347,11237.118874761773
480,2,12367.925032515697,8900.814348421969
480,3,12891.813970334872,10635.091611368323
480,4,11706.6938888079,9906.34288346849
480,5,11604.27498340685,8259.90636560281
480,6,11573.331218968902,9226.14708215939
480,7,13910.13960471703,7144.41967060726
480,8,15984.451787174501,8071.608895040636
480,9,11054.23247042993,10080.195426669972
480,10,9946.260028879915,11308.186086175801
480,11,13934.754224189937,7795.041793129725
481,0,12896.295734031466,9498.984703530397
481,1,14338.567676798528,10582.418879515062
481,2,12522.039913555693,8869.757465766936
481,3,13561.983008022627,9234.125492155867
481,4,8082.610187133518,10041.90510493366
481,5,12926.894900044474,8984.513836291779
481,6,12354.972534780472,8828.353905819384
481,7,11493.523230354498,6378.763798374381
481,8,14918.420235839825,7922.89958677118
481,9,12217.5749118572,9495.887188084793
481,10,12636.993778408068,9841.75051005142
481,11,14442.883367355827,9944.324780042007
482,0,13000.282369301129,9328.19573198072
482,1,9571.534109906761,11742.928598008431
482,2,14143.406948779299,8931.042680583734
482,3,13969.214015774545,10208.75754139687
482,4,9957.537160104413,9750.622491740469
482,5,14247.557903341716,12134.620559859428
482,6,13417.033175524299,9580.785117489288
482,7,13025.217274716075,11455.454246700967
482,8,13933.710838384995,9232.90493984027
482,9,9291.791088691785,9646.33633438587
482,10,15663.640823838188,7935.534806474947
482,11,13219.297656961418,8753.915998269606
483,0,11630.452585482039,7390.619179340204
483,1,8755.970263281757,7974.292436079721
483,2,14960.17327009151,9096.110554344781
483,3,13899.743692089305,8384.528601292193
483,4,11379.447129453907,9000.65796748144
483,5,6502.216493517624,9666.705519820825
483,6,14235.361550500413,8378.224642229858
483,7,10040.583213344158,10060.450684763011
483,8,12041.315940011998,10688.004650005496
483,9,13668.459180561082,10610.187523932058
483,10,16220.77264820769,8629.180442026456
483,11,16188.311540495199,10490.159221010086
484,0,10577.85023449665,11075.063103945628
484,1,8967.65313887432,10244.93639910513
484,2,10392.83013443891,10622.109872527988
484,3,12644.896953306503,9146.546598263516
484,4,13224.758622658024,9502.37642465216
484,5,13448.158223349581,10845.021369026766
484,6,10317.791538485979,8770.233050981064
484,7,12792.582740066959,9660.49981258236
484,8,18579.474723379622,7890.7029496914965
484,9,12629.93206005237,9930.77933139363
484,10,10202.39390447246,10011.082152722225
484,11,13938.304805211217,8905.047212266258
485,0,12172.964381177726,9386.034214625026
485,1,14344.385570282258,7729.684694216253
485,2,15363.880916759146,10569.76121226695
485,3,5638.03846844645,11185.513973703723
485,4,14880.855499235135,10549.857923632455
485,5,15635.714789209987,10030.249700049379
485,6,13755.252259039244,10121.991358674244
485,7,11546.170591648699,10933.313200205008
485,8,12626.341686666683,9474.983094636287
485,9,17028.475626407224,10147.976810096205
485,10,14577.535397773427,9020.75029125566
485,11,11462.645068996844,8950.965532576169
486,0,11154.20626333292,9127.328997272001
486,1,11113.572797547928,9052.310634835196
486,2,18512.587439536605,8780.079943756216
486,3,16051.399284938425,8311.042406438633
486,4,7460.109005593189,9957.8512078361
486,5,14007.49159929244,10618.671679414727
486,6,13143.25440261802,8146.83560045773
486,7,12089.648089050408,10513.410204904983
486,8,11119.41896296167,8450.30605467111
486,9,12886.98394844383,8632.74988074707
486,10,16293.277332061718,10959.199211733467
486,11,10424.361376103321,10281.238323786867
487,0,12225.084803164962,10142.409683505228
487,1,12655.403127159721,9110.20837966328
487,2,9000.934305002096,9675.177692432364
487,3,15106.436590506273,10206.197541591704
487,4,13519.844706140306,11350.002375831384
487,5,12615.384587525556,9631.70855118791
487,6,11217.58766992115,8858.27259131738
487,7,14955.256411338483,9939.697228101846
487,8,9815.532438805369,9264.787976693975
487,9,8546.16007128073,12175.123661043388
487,10,9945.33233617144,10296.951694383099
487,11,12610.631093536515,7944.349151656601
488,0,9002.350576282537,8931.633980294595
488,1,14037.353788031385,10855.53304460743
488,2,9420.023018162165,7453.030572374486
488,3,11746.896250692282,8855.658176410669
488,4,12716.485121027177,7515.42292393211
488,5,10134.957862195597,12159.218236177087
488,6,10178.227821551576,11617.532904304631
488,7,14026.355533279799,11018.343498815437
488,8,15631.281521642471,7910.09394933777
488,9,10204.808526839402,9060.036677172056
488,10,16686.881079240145,9417.920562521427
488,11,13678.552622659783,7554.796510891531
489,0,9938.831745996644,9500.607531972124
489,1,16498.62778759075,10692.546219150574
489,2,11790.60247565681,9113.883818084434
489,3,15243.961771565124,9207.767756380998
489,4,15831.374345197237,9012.840362086905
489,5,12031.552641862258,9524.421254928457
489,6,13717.813725138702,9688.186386835627
489,7,13571.860490589803,8686.73455668465
489,8,10103.72959555934,10360.766098747405
489,9,12851.535868990253,8062.314349249174
489,10,16005.509616686955,10847.212481552382
489,11,12681.920537365442,9099.498000082538
490,0,11726.748589375235,8825.058380658666
490,1,8987.582517551575,7063.4355564280895
490,2,16396.068416941594,9125.100013496387
490,3,17264.88329514853,11261.496346865064
490,4,11817.976255265443,7496.061689939894
490,5,8346.362646968899,10180.075339623454
490,6,12557.870303644915,11912.061502695968
490,7,15650.401673176788,8936.578333030873
490,8,12746.286112408998,9433.71956917697
490,9,12048.59028362209,10211.875853547794
490,10,15779.636836853711,10580.387379519829
490,11,18006.92004112651,10509.072219563779
491,0,13300.333794652102,9336.6566720284
491,1,14621.823280810655,8799.266794847164
491,2,12932.665855950374,7828.59012189888
491,3,14020.198821984328,11266.300212805889
491,4,8795.879849599067,9448.613815902927
491,5,13600.942776986274,8081.723237171565
491,6,11306.790956089515,10219.504458173025
491,7,12821.51171958912,9225.461625240969
491,8,8078.40745315408,9600.08314793199
491,9,12215.641858449655,9507.858658348625
491,10,10427.206877997209,6956.993443970785
491,11,10346.902652908291,8785.28292348707
492,0,12797.984601770457,8236.874014069987
492,1,13598.65284874302,8320.77582231546
492,2,12882.607656273478,10395.364881344867
492,3,9178.703154614515,11289.727443589098
492,4,15543.849181653019,9701.824508452131
492,5,17095.245163315885,10571.244033190116
492,6,16412.97051755187,9317.202579318548
492,7,10470.402679505938,7340.3295049330445
492,8,16634.26967722288,11217.028166156233
492,9,10889.166525708682,10462.591229250604
492,10,14045.715274386637,10283.593114378356
492,11,19190.250397288088,10021.989326475843
493,0,12929.512514334581,10665.575281996633
493,1,12111.464864792591,9914.206642811361
493,2,10280.539550546602,8277.340295077085
493,3,13689.174168095169,12181.149897620195
493,4,18158.887932159996,9605.367792469591
493,5,18376.239227809685,10989.795200726698
493,6,14957.75415216857,10031.615819448069
493,7,13088.444101501125,9239.898642587192
493,8,17449.12882768366,9273.084292935924
493,9,17524.456960989482,10483.879020982688
493,10,16310.439221734909,8936.36660120693
493,11,11234.487384279182,9619.17767169429
494,0,12118.865956699969,8429.468950658134
494,1,9500.725855771623,9437.103860235873
494,2,12818.09253845178,8597.358021591474
494,3,10736.527254753797,11991.341994891063
494,4,10963.65348557919,11661.151491646799
494,5,10543.758885737463,6342.497376352837
494,6,11232.771787051313,10595.823525401553
494,7,11846.159942475466,8914.95722054872
494,8,10028.605630654134,9401.228105568789
494,9,11972.43383940362,8729.890577475262
494,10,12164.263907213784,8872.642567599038
